Time,LTC average computing power of the entire network,Price
2022-06-28,381.03908957,54.14
2022-06-29,399.75104757,53.13
2022-06-30,388.77042084,51.28
2022-07-01,361.67653727,50.65
2022-07-02,370.53825944,50.12
2022-07-03,412.84918399,49.5
2022-07-04,404.76554207,51.12
2022-07-05,390.32776751,48.27
2022-07-06,404.32761486,49.87
2022-07-07,400.86070075,51.2
2022-07-08,390.82245282,52.11
2022-07-09,396.52973845,52.28
2022-07-10,380.38554562,52.07
2022-07-11,403.94387923,50.51
2022-07-12,408.66765269,48.45
2022-07-13,385.59519475,47.87
2022-07-14,384.73796861,49.99
2022-07-15,390.94815415,51.65
2022-07-16,414.60443960,52.37
2022-07-17,403.56126151,55.36
2022-07-18,421.53274472,59.1
2022-07-19,417.29535755,57.98
2022-07-20,401.93839783,60.96
2022-07-21,388.71671362,56.53
2022-07-22,397.09670025,57.16
2022-07-23,416.41813906,55.61
2022-07-24,400.57978271,58.12
2022-07-25,395.76371553,56.49
2022-07-26,399.50506403,52.14
2022-07-27,401.51012617,54.12
2022-07-28,387.72810504,61.94
2022-07-29,391.01947260,61.73
2022-07-30,405.60499718,63.3
2022-07-31,412.71598263,61.55
2022-08-01,413.14801291,59.81
2022-08-02,419.24662876,58.82
2022-08-03,415.24582068,59.31
2022-08-04,394.66215750,59.51
2022-08-05,392.70908718,60.97
2022-08-06,387.02989846,61.44
2022-08-07,382.09921206,61.29
2022-08-08,398.84472577,62.88
2022-08-09,418.44097522,58.87
2022-08-10,434.71651468,61.89
2022-08-11,429.36231499,62.1
2022-08-12,423.39463323,61.71
2022-08-13,426.20279804,65.21
2022-08-14,434.77182908,65.27
2022-08-15,437.49394027,61.75
2022-08-16,417.54353693,61.24
2022-08-17,411.35279062,60.25
2022-08-18,432.67635817,61.16
2022-08-19,445.47063012,54.91
2022-08-20,443.07592250,54.94
2022-08-21,451.01475337,54.93
2022-08-22,423.59621991,57.08
2022-08-23,412.46475978,56.64
2022-08-24,450.64792128,57.26
2022-08-25,448.37169492,56.65
2022-08-26,448.15460090,54.34
2022-08-27,441.48064302,52.54
2022-08-28,433.19658489,55.51
2022-08-29,418.48778512,55.92
2022-08-30,422.17029520,53.06
2022-08-31,425.06223891,53.87
2022-09-01,406.70302857,54.94
2022-09-02,427.74856938,61.6
2022-09-03,422.98703890,60.5
2022-09-04,441.41918550,59.1
2022-09-05,424.73796112,60.37
2022-09-06,419.72074263,59.14
2022-09-07,454.44578506,55.2
2022-09-08,478.97523025,57.16
2022-09-09,479.57785742,60.93
2022-09-10,488.56804860,64.08
2022-09-11,496.28837583,62.76
2022-09-12,458.07053418,60.8
2022-09-13,464.17581221,61.84
2022-09-14,460.87554800,60.39
2022-09-15,445.90885102,57.62
2022-09-16,465.30617385,55.76
2022-09-17,476.15059337,57.63
2022-09-18,470.03455110,56.45
2022-09-19,471.72407796,51.99
2022-09-20,493.13591092,52.52
2022-09-21,480.95140423,53.25
2022-09-22,511.55440440,52.69
2022-09-23,520.43319048,52.32
2022-09-24,481.47825378,55.02
2022-09-25,480.61686824,54.03
2022-09-26,474.96798732,53.1
2022-09-27,462.88347457,54.34
2022-09-28,476.15917482,53.47
2022-09-29,458.13513410,53.4
2022-09-30,442.15380614,54.46
2022-10-01,474.21713705,53.45
2022-10-02,484.08987944,52.6
2022-10-03,497.05664387,53.43
2022-10-04,481.46467689,54.6
2022-10-05,466.83234036,53.99
2022-10-06,494.69984270,54.33
2022-10-07,477.97440468,52.71
2022-10-08,463.73687486,53.19
2022-10-09,475.03066708,53.65
2022-10-10,461.36601260,53.38
2022-10-11,468.87676767,52.42
2022-10-12,478.47499026,52.26
2022-10-13,475.40379331,50.33
2022-10-14,454.62153722,51.26
2022-10-15,450.37956270,51.45
2022-10-16,482.37734965,50.92
2022-10-17,488.17577856,51.82
2022-10-18,483.50217931,51.35
2022-10-19,489.76904187,51.6
2022-10-20,499.38025894,51.83
2022-10-21,490.07954189,51.5
2022-10-22,466.11266036,52.2
2022-10-23,470.59107496,52.33
2022-10-24,488.85665283,52.53
2022-10-25,503.93595175,53.79
2022-10-26,509.88320336,56.84
2022-10-27,501.74946628,55.36
2022-10-28,504.41766487,54.69
2022-10-29,509.81963270,56.19
2022-10-30,490.40540309,55.49
2022-10-31,476.85570724,54.44
2022-11-01,491.85645465,54.81
2022-11-02,524.12269830,60.87
2022-11-03,526.63495451,61.3
2022-11-04,523.36824713,67.86
2022-11-05,537.43319334,71.04
2022-11-06,536.45986407,69.17
2022-11-07,536.77971899,69.46
2022-11-08,540.59210904,66.31
2022-11-09,529.80753672,54.49
2022-11-10,523.27136240,59.17
2022-11-11,543.66052017,60.03
2022-11-12,541.53908636,59.84
2022-11-13,536.52038459,58.15
2022-11-14,540.72848754,56.83
2022-11-15,551.95674279,58.91
2022-11-16,569.62391520,57.42
2022-11-17,544.27249395,59.15
2022-11-18,527.35138331,62.58
2022-11-19,554.53925572,63.13
2022-11-20,540.08610069,61.9
2022-11-21,535.71095419,61.46
2022-11-22,550.32091451,70.27
2022-11-23,568.57407378,78.55
2022-11-24,579.10521812,78.64
2022-11-25,573.62800058,76.1
2022-11-26,555.79360299,76.42
2022-11-27,537.92582391,76.54
2022-11-28,560.61104752,71.12
2022-11-29,560.36506300,75.52
2022-11-30,564.20919026,77.62
2022-12-01,584.60811154,77.03
2022-12-02,588.56555117,76.32
2022-12-03,596.54524617,76.46
2022-12-04,590.32142316,76.43
2022-12-05,570.20110646,81.72
2022-12-06,589.69200946,79.53
2022-12-07,625.39848134,76.75
2022-12-08,566.82391662,76.13
2022-12-09,567.63161092,76.81
2022-12-10,574.53698640,77.32
2022-12-11,547.41576769,77.4
2022-12-12,563.48332254,75.04
2022-12-13,568.92761648,78.08
2022-12-14,570.19537820,78.48
2022-12-15,587.48447828,73.95
2022-12-16,579.48282859,68.48
2022-12-17,544.50364903,64.22
2022-12-18,567.51793988,64.38
2022-12-19,573.13630869,63.17
2022-12-20,583.78955105,65.1
2022-12-21,611.85225815,65.81
2022-12-22,604.38008761,64.77
2022-12-23,584.44665953,65.65
2022-12-24,578.80119396,65.76
2022-12-25,585.95434340,65.94
2022-12-26,632.11817345,69.86
2022-12-27,610.08856469,69.87
2022-12-28,575.54980887,67.42
2022-12-29,592.71176431,66.94
2022-12-30,625.74154281,67.71
2022-12-31,629.23614365,70.05
2023-01-01,586.52997935,70.36
2023-01-02,573.67975617,75.26
2023-01-03,588.76361355,74.52
2023-01-04,590.22066745,76.16
2023-01-05,596.96417071,74.35
2023-01-06,578.97962706,75.23
2023-01-07,584.14474275,75.92
2023-01-08,599.94361697,76.76
2023-01-09,599.20341970,82.74
2023-01-10,609.79736376,80.83
2023-01-11,615.95375830,80.75
2023-01-12,582.41867286,83.26
2023-01-13,590.52046475,85.21
2023-01-14,613.25527252,88.63
2023-01-15,615.97824490,88.41
2023-01-16,628.30912500,86.2
2023-01-17,661.21607550,86.3
2023-01-18,643.14733247,84.86
2023-01-19,638.00586651,83.39
2023-01-20,641.00637360,84.75
2023-01-21,630.84873149,88.83
2023-01-22,630.50155235,88.76
2023-01-23,644.34271172,90.49
2023-01-24,678.88347496,89.78
2023-01-25,672.77240105,87.32
2023-01-26,703.68893787,88.04
2023-01-27,706.13302624,87.46
2023-01-28,673.03254204,88.06
2023-01-29,684.74350755,95.4
2023-01-30,683.07777315,92.12
2023-01-31,664.60951992,95.09
2023-02-01,668.65139883,94.25
2023-02-02,641.98076482,100.45
2023-02-03,657.84136724,99.13
2023-02-04,710.16243665,99.71
2023-02-05,687.34071714,96.81
2023-02-06,666.18962585,96.95
2023-02-07,684.50071759,98.49
2023-02-08,696.99720314,98.72
2023-02-09,668.89749573,96.5
2023-02-10,666.57826615,91.97
2023-02-11,684.01742874,93.72
2023-02-12,698.59502706,93.53
2023-02-13,686.90557571,91.03
2023-02-14,700.61712843,94.3
2023-02-15,710.80851238,97.44
2023-02-16,698.87378585,103.47
2023-02-17,648.64845119,99.36
2023-02-18,643.20686970,100.08
2023-02-19,671.95182948,100.34
2023-02-20,662.85529227,96.88
2023-02-21,697.58278488,93.37
2023-02-22,675.54401476,91.99
2023-02-23,652.30476810,94.34
2023-02-24,714.01868522,91.91
2023-02-25,747.96587760,91.44
2023-02-26,713.35430755,93.98
2023-02-27,689.48502035,94.65
2023-02-28,699.02846188,95.59
2023-03-01,744.37121063,97.51
2023-03-02,695.16659548,94.61
2023-03-03,698.19863896,89.4
2023-03-04,699.62964151,89.64
2023-03-05,702.86551183,90.51
2023-03-06,684.63158073,88.75
2023-03-07,664.49339806,86.16
2023-03-08,689.80886471,84.67
2023-03-09,687.73700044,83.96
2023-03-10,718.11331849,70.78
2023-03-11,735.24320416,67.25
2023-03-12,730.48180073,68.45
2023-03-13,701.54875336,81.48
2023-03-14,714.43128643,87.88
2023-03-15,712.62125326,78.26
2023-03-16,695.25807637,79.31
2023-03-17,720.75049020,81.71
2023-03-18,704.06506970,84.74
2023-03-19,699.18678120,85.04
2023-03-20,714.49630823,81.71
2023-03-21,729.92835012,81.85
2023-03-22,702.96735374,81.11
2023-03-23,672.45264895,93.23
2023-03-24,715.16809744,91.49
2023-03-25,728.31291220,92.7
2023-03-26,735.73948969,92.93
2023-03-27,733.09523803,89.08
2023-03-28,715.15157506,87.28
2023-03-29,708.15937186,91.61
2023-03-30,686.32414013,89.2
2023-03-31,681.67752517,89.49
2023-04-01,723.90998830,93.0
2023-04-02,700.72033326,92.46
2023-04-03,693.56020612,92.19
2023-04-04,689.47443108,92.83
2023-04-05,674.93068906,92.21
2023-04-06,697.40307325,91.4
2023-04-07,710.63793189,90.64
2023-04-08,727.58271598,90.47
2023-04-09,751.74252598,89.46
2023-04-10,755.97019772,92.35
2023-04-11,718.20936029,95.07
2023-04-12,712.12208864,92.09
2023-04-13,686.74448783,94.32
2023-04-14,672.47405217,94.17
2023-04-15,718.63854695,96.29
2023-04-16,747.72350022,101.23
2023-04-17,730.95338518,99.34
2023-04-18,722.50725006,101.14
2023-04-19,696.06334641,94.29
2023-04-20,685.02631935,89.99
2023-04-21,732.19422770,88.97
2023-04-22,760.13720845,86.82
2023-04-23,716.02741599,85.96
2023-04-24,711.58893065,87.02
2023-04-25,708.92576401,88.97
2023-04-26,727.48490877,92.42
2023-04-27,730.14622193,89.02
2023-04-28,685.49726524,88.74
2023-04-29,691.23184535,90.64
2023-04-30,708.97369140,91.02
2023-05-01,737.02190243,86.85
2023-05-02,758.62224488,88.35
2023-05-03,689.72046096,86.0
2023-05-04,651.82408881,87.8
2023-05-05,706.78345131,88.28
2023-05-06,720.37082391,82.31
2023-05-07,681.59970409,84.07
2023-05-08,638.71107331,81.2
2023-05-09,619.56055011,78.41
2023-05-10,655.14464678,81.35
2023-05-11,683.86064880,80.99
2023-05-12,648.92254429,78.7
2023-05-13,657.25558262,80.35
2023-05-14,711.96976907,83.62
2023-05-15,671.98041956,88.19
2023-05-16,678.26676947,89.79
2023-05-17,694.70163970,92.09
2023-05-18,728.88166760,91.59
2023-05-19,690.19662167,92.26
2023-05-20,675.86835423,92.01
2023-05-21,720.73690678,91.87
2023-05-22,729.68349645,91.11
2023-05-23,700.19684685,91.63
2023-05-24,698.87819123,85.95
2023-05-25,688.74117372,84.58
2023-05-26,689.62831642,87.85
2023-05-27,718.73528540,87.82
2023-05-28,736.97790815,89.32
2023-05-29,717.28923383,90.79
2023-05-30,714.72208089,91.88
2023-05-31,740.17004697,88.75
2023-06-01,775.86793797,94.94
2023-06-02,756.90283878,94.66
2023-06-03,763.72093343,96.36
2023-06-04,726.08913767,95.56
2023-06-05,712.17541863,86.38
2023-06-06,698.45776100,88.36
2023-06-07,722.34500216,87.81
2023-06-08,754.14701053,88.87
2023-06-09,731.77898852,89.26
2023-06-10,770.66314754,75.95
2023-06-11,770.38318997,77.23
2023-06-12,730.10167518,76.74
2023-06-13,691.56241005,76.72
2023-06-14,748.11291096,77.44
2023-06-15,707.45035824,73.57
2023-06-16,716.40935904,75.57
2023-06-17,751.40162781,76.81
2023-06-18,701.51325289,77.57
2023-06-19,721.55825516,76.71
2023-06-20,702.34455957,76.5
2023-06-21,744.55985985,84.58
2023-06-22,736.10972447,85.47
2023-06-23,785.70596374,88.51
2023-06-24,761.07389886,87.61
2023-06-25,755.09770298,88.09
2023-06-26,769.34157543,88.68
2023-06-27,779.61247418,87.54
2023-06-28,753.84887860,85.83
2023-06-29,749.33392766,84.47
2023-06-30,736.78096441,97.26
2023-07-01,765.30307866,105.27
2023-07-02,770.91384675,111.92
2023-07-03,745.43432057,109.73
2023-07-04,765.85094739,106.93
2023-07-05,750.88298219,99.62
2023-07-06,722.01285278,98.73
2023-07-07,707.53964418,97.34
2023-07-08,731.08146844,98.16
2023-07-09,738.60877019,96.87
2023-07-10,736.91007269,95.33
2023-07-11,748.66204853,96.64
2023-07-12,743.39972489,95.61
2023-07-13,749.62618567,103.02
2023-07-14,805.03503501,100.98
2023-07-15,775.42139947,94.48
2023-07-16,782.38900344,94.85
2023-07-17,790.90065320,91.6
2023-07-18,774.87381666,91.18
2023-07-19,750.31860869,92.64
2023-07-20,756.53748785,92.17
2023-07-21,773.24215591,92.55
2023-07-22,778.23135426,93.96
2023-07-23,778.09480763,92.12
2023-07-24,758.27329876,88.74
2023-07-25,767.38686662,89.08
2023-07-26,768.07428244,89.57
2023-07-27,752.69315461,90.76
2023-07-28,742.09287718,91.56
2023-07-29,700.95508587,91.06
2023-07-30,731.06153216,94.59
2023-07-31,820.81151560,92.17
2023-08-01,801.18912000,93.1
2023-08-02,792.36980915,88.91
2023-08-03,781.42002994,86.33
2023-08-04,759.05838173,83.27
2023-08-05,743.20224145,82.61
2023-08-06,813.72449704,82.07
2023-08-07,761.20668399,81.58
2023-08-08,756.76094001,84.09
2023-08-09,796.39866641,83.6
2023-08-10,768.88623827,83.36
2023-08-11,745.69405830,82.94
2023-08-12,777.44859765,83.57
2023-08-13,781.98857662,82.95
2023-08-14,787.29858458,82.78
2023-08-15,782.51735619,81.28
2023-08-16,734.55317883,77.88
2023-08-17,735.69580739,73.23
2023-08-18,726.75885032,64.44
2023-08-19,765.54357384,64.36
2023-08-20,764.15211324,64.44
2023-08-21,751.30613319,64.96
2023-08-22,720.16433337,65.83
2023-08-23,759.88432288,65.28
2023-08-24,728.63825703,64.34
2023-08-25,729.07298733,64.78
2023-08-26,744.38078082,65.19
2023-08-27,795.04681229,65.56
2023-08-28,801.66349989,65.17
2023-08-29,762.72470967,68.75
2023-08-30,735.46510534,67.06
2023-08-31,786.80018009,66.1
2023-09-01,781.37570044,63.23
2023-09-02,792.22547100,64.34
2023-09-03,823.07683252,63.81
2023-09-04,789.83935273,63.5
2023-09-05,784.77426902,63.08
2023-09-06,752.96457230,62.91
2023-09-07,757.20897540,62.84
2023-09-08,817.84088766,62.64
2023-09-09,838.38614588,63.05
2023-09-10,811.80418191,60.91
2023-09-11,786.54419972,59.37
2023-09-12,784.66675550,60.52
2023-09-13,819.66654004,61.65
2023-09-14,784.17836113,63.09
2023-09-15,805.25259947,64.31
2023-09-16,859.40396716,64.57
2023-09-17,807.64925772,64.28
2023-09-18,754.67759201,66.84
2023-09-19,776.36021648,68.19
2023-09-20,812.38868059,64.8
2023-09-21,796.18002236,64.53
2023-09-22,788.00975536,64.56
2023-09-23,810.76618691,64.78
2023-09-24,854.11593666,64.68
2023-09-25,800.41818013,64.68
2023-09-26,814.09635923,63.96
2023-09-27,853.32786076,63.57
2023-09-28,803.21413643,64.8
2023-09-29,803.57864484,65.7
2023-09-30,834.23501594,66.29
2023-10-01,815.92694702,66.88
2023-10-02,776.57205901,66.65
2023-10-03,783.64411228,65.68
2023-10-04,796.45347552,63.99
2023-10-05,763.28253494,64.25
2023-10-06,822.58447679,65.67
2023-10-07,816.04079044,65.43
2023-10-08,839.27805179,65.43
2023-10-09,803.75438440,63.03
2023-10-10,757.91188584,63.21
2023-10-11,805.20304406,61.51
2023-10-12,811.04616990,61.04
2023-10-13,815.59099002,61.35
2023-10-14,847.89714701,61.83
2023-10-15,882.18494523,61.66
2023-10-16,855.42210670,63.56
2023-10-17,823.12405905,62.38
2023-10-18,799.11804345,61.51
2023-10-19,816.43927339,61.6
2023-10-20,816.77570417,63.47
2023-10-21,797.61271798,64.87
2023-10-22,806.91655974,64.74
2023-10-23,826.67254597,65.96
2023-10-24,804.90158626,68.48
2023-10-25,818.30964703,69.96
2023-10-26,819.70390319,67.93
2023-10-27,824.12835727,67.93
2023-10-28,890.07753601,68.09
2023-10-29,826.53037061,68.91
2023-10-30,793.55648366,69.49
2023-10-31,757.25164703,68.58
2023-11-01,757.53610912,66.85
2023-11-02,803.83714982,68.79
2023-11-03,831.18478262,69.32
2023-11-04,803.14550405,69.08
2023-11-05,831.83862939,70.5
2023-11-06,835.19031108,73.67
2023-11-07,831.66850828,71.91
2023-11-08,835.12120238,73.23
2023-11-09,829.11087753,74.77
2023-11-10,774.11599752,71.87
2023-11-11,798.63346572,74.58
2023-11-12,792.06916652,75.11
2023-11-13,815.27412571,73.41
2023-11-14,846.16986507,71.17
2023-11-15,837.91764239,72.17
2023-11-16,828.48243127,71.53
2023-11-17,882.86824370,68.69
2023-11-18,849.45781252,69.78
2023-11-19,827.29076597,69.44
2023-11-20,836.04887419,70.52
2023-11-21,805.31851771,69.46
2023-11-22,850.09773375,67.42
2023-11-23,849.35456512,68.59
2023-11-24,833.95374877,70.59
2023-11-25,824.15359965,71.62
2023-11-26,823.34547021,70.26
2023-11-27,811.68904027,68.4
2023-11-28,804.04217197,69.01
2023-11-29,824.66325805,69.62
2023-11-30,854.03106912,69.23
2023-12-01,876.82829026,71.42
2023-12-02,776.69826411,71.89
2023-12-03,753.79498778,71.8
2023-12-04,728.97780896,72.43
2023-12-05,736.46706888,72.41
2023-12-06,772.54585939,73.38
2023-12-07,800.17514643,73.38
2023-12-08,811.06171141,75.99
2023-12-09,800.55629676,77.72
2023-12-10,846.74837348,78.21
2023-12-11,895.85245352,72.4
2023-12-12,859.68053455,71.9
2023-12-13,853.84490049,72.59
2023-12-14,851.17186228,71.93
2023-12-15,824.67468813,71.24
2023-12-16,774.13239141,71.97
2023-12-17,723.92361798,72.6
2023-12-18,706.59214591,69.37
2023-12-19,693.00274333,71.09
2023-12-20,665.61162040,71.76
2023-12-21,649.07623381,70.13
2023-12-22,660.71526365,72.05
2023-12-23,717.98556713,72.07
2023-12-24,719.11224093,72.14
2023-12-25,814.05197797,72.54
2023-12-26,796.07492750,72.94
2023-12-27,777.55467986,75.72
2023-12-28,800.73863836,75.22
2023-12-29,810.21871812,75.52
2023-12-30,807.98108629,73.6
2023-12-31,820.78052473,73.88
2024-01-01,811.10368674,73.73
2024-01-02,869.42295211,73.54
2024-01-03,871.83871058,66.1
2024-01-04,843.89724362,66.48
2024-01-05,806.79853802,64.77
2024-01-06,774.55733483,65.51
2024-01-07,787.15867677,64.96
2024-01-08,814.20552387,65.8
2024-01-09,830.42216999,65.08
2024-01-10,841.37645812,67.15
2024-01-11,854.52935900,71.96
2024-01-12,888.54927990,74.43
2024-01-13,929.66872063,72.1
2024-01-14,924.61521555,71.58
2024-01-15,843.33974769,69.67
2024-01-16,808.38082269,70.22
2024-01-17,834.14245311,68.7
2024-01-18,847.39457135,69.26
2024-01-19,869.20098090,70.34
2024-01-20,955.50541574,70.93
2024-01-21,914.62346952,70.84
2024-01-22,895.19819000,68.63
2024-01-23,886.44045682,64.81
2024-01-24,865.23094319,65.45
2024-01-25,929.01259796,64.88
2024-01-26,927.59111943,67.01
2024-01-27,897.65737063,67.14
2024-01-28,919.78041767,67.62
2024-01-29,910.16270996,67.48
2024-01-30,938.98400113,68.12
2024-01-31,978.79722304,68.25
2024-02-01,935.55356000,66.73
2024-02-02,908.06508377,68.31
2024-02-03,887.16474336,68.5
2024-02-04,930.03139926,67.82
2024-02-05,940.49874886,67.25
2024-02-06,959.86843790,67.98
2024-02-07,920.10689404,68.04
2024-02-08,1022.84303611,69.26
2024-02-09,960.98916332,70.91
2024-02-10,982.34457937,70.41
2024-02-11,960.64835860,72.23
2024-02-12,973.97858863,72.25
2024-02-13,992.39781225,68.91
2024-02-14,976.45844148,69.76
2024-02-15,982.96210293,69.6
2024-02-16,944.04433151,69.66
2024-02-17,964.88339507,69.2
2024-02-18,949.48006816,70.28
2024-02-19,936.40811422,71.1
2024-02-20,937.24132496,68.85
2024-02-21,969.68466655,68.23
2024-02-22,989.80428421,69.54
2024-02-23,961.41613473,68.25
2024-02-24,982.02514693,70.14
2024-02-25,994.79411636,70.1
2024-02-26,980.66404448,71.22
2024-02-27,962.33835457,73.46
2024-02-28,954.53855658,74.84
2024-02-29,971.73454116,82.34
2024-03-01,944.96276758,82.86
2024-03-02,962.25728965,90.93
2024-03-03,948.82357303,91.11
2024-03-04,909.78002055,90.39
2024-03-05,907.31040809,89.1
2024-03-06,959.30423369,83.11
2024-03-07,996.08216585,86.74
2024-03-08,1055.55019953,86.96
2024-03-09,1046.48748159,89.81
2024-03-10,991.08609571,87.86
2024-03-11,969.20273136,101.89
2024-03-12,997.63057651,96.72
2024-03-13,995.06050745,95.95
2024-03-14,974.91440282,93.91
2024-03-15,974.64095665,88.19
2024-03-16,1006.51989136,88.13
2024-03-17,989.69107483,86.44
2024-03-18,1001.31001681,82.87
2024-03-19,982.65979981,81.12
2024-03-20,946.20586645,80.73
2024-03-21,936.07954110,85.98
2024-03-22,959.52520230,82.8
2024-03-23,1016.64674227,86.38
2024-03-24,996.83208143,89.49
2024-03-25,1061.21792272,91.16
2024-03-26,1008.20285465,88.84
2024-03-27,970.48410355,93.86
2024-03-28,1029.55320603,94.84
2024-03-29,1065.62486054,104.7
2024-03-30,1052.61151009,102.34
2024-03-31,1019.19964198,103.24
2024-04-01,967.69566155,98.51
